episode,step,robot_x,robot_y,dynamic_count,time
910,98,199.93186598219594,100.82417772426474,3,1764874863.5069418
911,85,201.93259049553382,128.58999619238529,3,1764874864.215261
912,507,27.74412004350627,632.7097549650914,3,1764874868.1727452
913,376,26.618743226271114,602.3237393369544,3,1764874871.1098738
914,67,200.34611453176097,70.95767636661965,3,1764874871.6565866
915,439,71.41075835327598,496.25827736260663,3,1764874875.0141592
916,395,81.71798096939722,496.8956269080649,3,1764874878.5722399
917,79,200.91885644365442,140.92172671864463,3,1764874879.2725563
918,110,202.3258876886764,235.7891564590329,3,1764874880.2542257
919,59,340.849346331387,151.36225989136173,3,1764874880.7826202
920,439,27.23734901746396,638.4683330809415,3,1764874884.5072439
921,83,202.1630633705809,97.51260329356094,3,1764874885.137061
922,65,202.51901826144342,47.85075483828622,3,1764874885.6486812
923,97,200.0757994262122,94.33496125484426,3,1764874886.4206705
924,83,201.48321027238578,75.7179409648095,3,1764874887.0785081
925,53,202.93098125816454,52.4101802907428,3,1764874887.4909542
926,94,200.36255989416654,165.1013562818695,3,1764874888.2483833
927,73,202.67109499221112,103.24729430284492,3,1764874888.8433828
928,91,199.52761260705418,127.55466169305423,3,1764874889.4905138
929,70,199.916937237639,87.99668057315083,3,1764874890.129357
930,408,25.30020242404212,648.4918008001663,3,1764874893.5356915
931,72,200.45977322950182,98.27535489034892,3,1764874894.1750093
932,82,326.4869202877728,151.72166157905295,3,1764874894.7836347
933,118,202.71886344028766,181.6101515163516,3,1764874895.6965206
934,76,199.56436877804202,45.15872755331435,3,1764874896.3119962
935,646,66.86019202390762,495.4046412242191,3,1764874901.2708373
936,295,204.23488934820264,672.7339089763159,3,1764874903.615393
937,408,101.85268098324512,497.61416393217326,3,1764874906.8743808
938,391,25.2321187914305,583.5158303610332,3,1764874909.7285864
939,341,27.467328886580475,574.4752010114363,3,1764874912.739463
940,272,216.12253405600038,672.3897066946013,3,1764874915.1284077
941,374,26.04835588534832,574.129342996582,3,1764874918.1964211
942,71,202.0815290028829,70.70816366213471,3,1764874918.7762372
943,96,296.129054745276,157.28687769917246,3,1764874919.5283525
944,110,375.467244081374,302.23922740975576,3,1764874920.445782
945,277,218.53050956230877,672.448484906735,3,1764874922.7811055
946,353,26.188919715941502,566.9910808972136,3,1764874925.3939757
947,83,200.54241637188832,121.40233637191679,3,1764874925.984964
948,357,26.585714093447088,566.9862261539122,3,1764874928.8678038
949,424,86.01813351036893,496.38479882322343,3,1764874932.0958323
950,334,26.402990357134975,573.3017264046555,3,1764874934.5554402
951,333,175.94420872784028,626.452980738492,3,1764874937.1097052
952,339,27.935694635413192,562.7932536105941,3,1764874939.9872181
953,263,330.7710385792069,672.268790814342,3,1764874942.0870025
954,104,271.78145875868415,152.61315278565965,3,1764874942.9442036
955,142,398.5849122419367,300.5600721278407,3,1764874944.0434952
956,385,27.299940796814568,567.1563112701796,3,1764874947.5504131
957,69,201.79320406611822,96.26012063721771,3,1764874948.199039
958,100,252.78988587218163,152.00779765834196,3,1764874949.2039883
959,173,375.11037438760144,453.06318261341517,3,1764874950.74145
960,203,348.0493940476843,450.8809711868871,3,1764874952.4970493
961,293,183.79493289078795,627.7428966180499,3,1764874954.7536378
962,88,202.51801360220048,72.20108102788546,3,1764874955.4308038
963,312,194.94110568736636,672.0489527523046,3,1764874957.7749655
964,406,27.858157861726497,566.3741424875176,3,1764874960.8806849
965,314,169.48395759705537,627.6288545195476,3,1764874963.2176743
966,389,61.529221548439615,494.62690226196554,3,1764874966.1800277
967,322,159.14973444053584,626.3396617745244,3,1764874968.6596563
968,274,239.90122219094263,673.2006755551195,3,1764874970.6954734
969,217,368.140618335876,452.9366888199949,3,1764874972.31615
970,273,360.8094134288689,673.8086044208732,3,1764874974.84866
971,185,459.7014019033421,450.6227649105838,3,1764874976.2539208
972,279,253.8215716241593,673.9610562697949,3,1764874978.5451317
973,77,378.639764901662,152.05169657286987,3,1764874979.1926382
974,318,309.65912584974745,674.6715016147298,3,1764874982.0194716
975,269,393.2535755647648,672.0506256331714,3,1764874984.4018965
976,303,242.6137597774961,672.2250004505763,3,1764874986.8685849
977,281,246.29304332656562,673.3380115056103,3,1764874989.3678198
978,266,443.2836920662087,672.3159542478224,3,1764874991.6362011
979,307,213.48743164417314,672.1718139208144,3,1764874994.3097548
980,249,340.8931905562293,672.7613280997589,3,1764874996.2479117
981,69,398.0524528073105,157.09072075531665,3,1764874996.8164601
982,252,393.6617368627421,672.5375579180895,3,1764874998.8128326
983,317,239.07756257566197,672.3721125689523,3,1764875001.2813888
984,294,257.0952484528468,673.5719851469119,3,1764875003.7566803
985,86,372.0335155601004,173.58517787203064,3,1764875004.4995875
986,302,277.2660888521009,673.479315419315,3,1764875006.9535131
987,136,446.16353733641415,313.5544197982762,3,1764875008.0694442
988,298,227.8073537512412,672.4369555756507,3,1764875010.5448725
989,302,259.49402712023954,672.2313066665655,3,1764875012.9432085
990,299,276.2817762111943,672.859497071117,3,1764875015.2289593
991,319,294.7568409661363,672.1158516699461,3,1764875017.730442
992,310,261.0223171970852,673.6768845968468,3,1764875020.0796924
993,195,390.8561458427329,452.0789403280295,3,1764875021.699252
994,274,269.176316577776,673.5053384484839,3,1764875024.074661
995,90,365.8212041487808,152.98252882978665,3,1764875024.8166938
996,292,243.80295539927081,672.36303291775,3,1764875027.2114325
997,158,368.9784234111971,301.4132499049057,3,1764875028.3975587
998,308,278.89457157974743,672.175841664115,3,1764875030.6410036
999,220,393.048012723336,450.16846650984235,3,1764875032.0883102
1000,255,299.5372958529764,672.4587005950607,3,1764875033.9796817
1001,317,288.31133882491446,674.4692685219886,3,1764875036.595238
1002,209,388.188331300775,473.4154480929416,3,1764875038.2353694
1003,211,385.392561704252,457.93651005688247,3,1764875039.8877637
1004,305,272.58872236502543,672.1148077237087,3,1764875042.449408
1005,262,294.1649897647499,673.8011773488707,3,1764875044.469124
1006,301,246.27637541498353,673.5997957965707,3,1764875046.810854
1007,281,279.44164353625786,672.4801114817902,3,1764875049.3711548
1008,222,380.0182220030707,467.5803184774895,3,1764875051.2452693
1009,292,253.58775715547264,672.3108115360029,3,1764875053.71272
1010,226,365.21267329459727,477.4806832183904,3,1764875055.395181
1011,313,255.95382923884577,672.4518236115034,3,1764875058.1390827
1012,306,267.73306692550614,672.2124155727518,3,1764875060.8226697
1013,80,199.79348355335384,76.84632207036579,3,1764875061.5207233
1014,289,294.15993115235125,672.2432598535336,3,1764875063.910137
1015,291,295.95062369642585,673.0477484707214,3,1764875066.189047
1016,75,412.56182211086775,177.27582373440794,3,1764875066.7823102
1017,194,441.429245727924,475.81344982649944,3,1764875068.327989
1018,261,305.25154597298155,673.0694343157411,3,1764875070.4647503
1019,68,202.60881851316245,79.19404375945628,3,1764875071.0644383
1020,332,261.7586040893747,674.0524381484757,3,1764875073.7230527
1021,304,271.222712142466,673.9617787259828,3,1764875076.1513178
1022,95,361.100390846143,157.29926597574658,3,1764875076.942789
1023,81,202.12559519729854,82.79915344379027,3,1764875077.6375263
1024,64,202.19977835018324,54.57567649425208,3,1764875078.131071
1025,283,295.91697210057123,672.0164457242297,3,1764875080.4141674
1026,296,294.1316128976841,672.134431958649,3,1764875082.6445312
1027,322,291.32514551531057,673.7192751956367,3,1764875085.2070026
1028,74,200.09965970668117,85.51240362344109,3,1764875085.8734276
1029,90,369.01699546657113,151.29599295975072,3,1764875086.6201847
1030,296,261.1140753272121,672.4423376243633,3,1764875088.9456
1031,155,379.52544712700677,301.8574034440207,3,1764875090.1713068
1032,95,201.1506526090898,116.1824126449191,3,1764875090.920758
1033,82,201.31069413916106,85.47019326108766,3,1764875091.571847
1034,62,202.7982011404087,54.28223928163206,3,1764875092.0664027
1035,319,286.80289916980746,673.7724347087411,3,1764875094.5648477
1036,98,201.814315709266,132.60746590499602,3,1764875095.2804787
1037,307,307.1738181668792,672.7135921835805,3,1764875097.6536117
1038,191,473.7268372883888,472.7025822227243,3,1764875099.2118955
1039,124,463.100208290744,310.4298691540423,3,1764875100.266838
1040,60,202.226415463541,52.74540589655125,3,1764875100.8481004
1041,282,307.5649984136904,673.522247467533,3,1764875103.1201873
1042,190,447.6114998294822,451.56825807500616,3,1764875104.6462426
1043,62,202.35960103032983,44.81423330651431,3,1764875105.1624098
1044,59,200.37447017494196,49.69031174558448,3,1764875105.648142
1045,287,345.61536201603127,672.3299617900809,3,1764875107.913719
1046,282,294.13901693404677,672.1514836579317,3,1764875110.318884
1047,298,279.7860149724029,673.7864157791131,3,1764875112.6652725
1048,293,292.99273099022696,673.8128018290457,3,1764875115.29968
1049,306,210.33161948885473,672.5269968779747,3,1764875117.9062977
1050,279,297.2571486267662,673.467616468243,3,1764875120.1293027
1051,296,292.1932552385604,673.032103581642,3,1764875122.4112556
1052,292,292.93820357516955,672.6980591080596,3,1764875124.7350068
1053,75,199.90941617280492,84.6495917890248,3,1764875125.3512645
1054,75,200.80300824046972,114.85848131917484,3,1764875125.987501
1055,298,231.80598897273154,673.758728248497,3,1764875128.375883
1056,81,199.8392193891712,117.96360531262096,3,1764875128.968726
1057,91,202.81477797021188,107.05580177528981,3,1764875129.6477828
1058,103,201.72173604906575,147.47849611420057,3,1764875130.5768738
1059,298,287.6173047602035,673.4945770742031,3,1764875132.9709537
1060,79,202.43890496828146,57.61685884942854,3,1764875133.5850909
1061,74,200.2539701370945,75.94856494385267,3,1764875134.162991
1062,61,200.6545723690087,108.41491586813646,3,1764875134.7010214
1063,275,228.8068829121812,674.2348624424751,3,1764875136.8538709
1064,76,202.41267253252886,50.30968825441552,3,1764875137.4676874
1065,172,393.7074811739666,305.22423891256943,3,1764875138.9279122
1066,72,202.79708589322854,74.77502650506393,3,1764875139.5030777
1067,80,380.90599224524124,152.09921970801386,3,1764875140.1837547
1068,263,309.01066594156646,672.7815929671249,3,1764875142.4258456
1069,102,256.48809204455733,153.0212836002579,3,1764875143.3130164
1070,86,200.78687497123246,111.63284195707573,3,1764875144.0635443
1071,59,199.75051996826298,78.7782157418045,3,1764875144.5989745
1072,64,200.05280451233406,67.30415290923357,3,1764875145.1407518
1073,307,295.22680325680017,673.1196614037825,3,1764875147.5570912
1074,64,202.71960876462435,74.97884779364985,3,1764875148.0515437
1075,281,301.01625294957944,673.3353018922122,3,1764875150.2745593
1076,187,394.52139946256744,321.47970983518417,3,1764875151.7686453
1077,82,202.34492829157693,72.33272632441795,3,1764875152.4634755
1078,259,310.52136586437985,673.3693188581693,3,1764875154.5487664
1079,73,202.77868953465145,83.67450364136823,3,1764875155.0926495
1080,54,202.63807437348737,57.29322346201104,3,1764875155.514366
1081,296,298.115521080319,673.0339153882284,3,1764875157.8486028
1082,282,236.22511315079714,674.0226280233962,3,1764875160.3131032
1083,257,332.5629033288793,672.2582064238862,3,1764875162.3039913
1084,297,306.48664212290623,673.2602517889396,3,1764875164.6009812
1085,315,315.0212296342144,673.2958129016421,3,1764875167.1986687
1086,224,338.74610750058963,478.9802956030919,3,1764875169.0782049
1087,288,229.34411611978436,674.2026097010695,3,1764875171.5655017
1088,79,201.0671744569047,100.03347426165024,3,1764875172.1795814
1089,275,239.6708362669667,673.9570376327241,3,1764875174.3067784
1090,287,307.1215306498473,672.8835941722439,3,1764875176.7432356
1091,280,239.38421682274256,672.992200442077,3,1764875179.1447442
1092,291,260.706913820203,672.6055946079185,3,1764875181.4206774
1093,106,356.8965109589097,151.25101835970162,3,1764875182.2030997
1094,299,217.866118746531,672.3710713716674,3,1764875184.4752204
1095,72,200.1290367422644,97.13654806142338,3,1764875185.0711048
1096,302,240.35378549375847,672.8893101793602,3,1764875187.3432767
1097,140,446.2491534398289,301.0316606545739,3,1764875188.3748534
1098,72,200.56924002331533,76.90776153770226,3,1764875188.9705696
1099,82,200.9958910599196,61.4874370226629,3,1764875189.5744019
1100,114,335.17141223532747,150.02448651868895,3,1764875190.5452795
1101,270,265.8020281284341,672.8281534583235,3,1764875192.5836694
1102,78,260.05595050739396,151.8693789364517,3,1764875193.1466439
1103,141,283.4069738315826,300.515775197436,3,1764875194.0968676
1104,67,200.63689407568725,87.95434781080769,3,1764875194.5509534
1105,311,261.86459229868683,673.7912399923005,3,1764875197.180561
1106,60,199.59029712701988,63.990286189184616,3,1764875197.6340122
1107,72,201.52812197583586,93.29983478232006,3,1764875198.1878247
1108,272,253.64315907158547,674.2942363769378,3,1764875200.2525077
1109,243,225.03372270788893,672.0304197344351,3,1764875202.0096629
1110,258,234.9075934025926,673.1506313669141,3,1764875203.9537485
1111,278,255.80659050597254,672.1030062219758,3,1764875206.3079636
1112,301,239.86021877929326,672.5828686867706,3,1764875209.5695398
1113,278,247.84674093736237,672.9799035104722,3,1764875211.9812446
1114,280,251.01855664745494,674.2201986854121,3,1764875212.9994235
1115,79,202.41881470227813,82.93961111971826,3,1764875213.2862206
1116,76,202.03045031891673,99.28359838486915,3,1764875213.519544
1117,73,200.99470614921842,100.68923841235997,3,1764875213.772815
1118,57,202.8115196970876,54.554782297657866,3,1764875214.0224297
1119,325,278.0575542786368,673.3930552824487,3,1764875215.0308428
1120,89,263.086790214088,152.6884575432731,3,1764875215.3238513
1121,298,296.29160722409597,673.0056633216639,3,1764875216.2930007
1122,291,233.1530121608395,673.408246254277,3,1764875217.315327
1123,265,226.2973700564244,673.4034130931749,3,1764875218.140639
1124,72,202.23841156213948,96.50187969752541,3,1764875218.3732355
1125,89,200.7750505154019,88.80759238398069,3,1764875218.6467392
1126,69,199.7322576740951,55.104811447400934,3,1764875218.8820162
1127,63,202.69177735421815,105.36175579478575,3,1764875219.1002307
1128,56,202.9088980676422,57.53400432643697,3,1764875219.2807813
1129,248,232.06025497867398,673.5605534429418,3,1764875220.1391695
1130,63,202.5371350896849,98.3430011225637,3,1764875220.3313394
1131,263,236.9542803896258,674.1468188399499,3,1764875221.1581833
1132,58,201.89315065250898,78.42398605720669,3,1764875221.3189707
1133,303,266.8933855095878,672.3079618205146,3,1764875222.1182482
1134,298,236.60836816455094,673.4841445362803,3,1764875222.9032795
1135,66,200.1142517054684,60.85446621507131,3,1764875223.111557
1136,67,301.30911091929556,160.26830395697021,3,1764875223.2815142
1137,266,229.45844544403374,673.7216373052775,3,1764875223.9762542
1138,87,270.4719166137424,151.2495726888559,3,1764875224.2270386
1139,86,248.5289002241482,164.969980081791,3,1764875224.4687319
1140,80,201.2880971724137,126.0254414208442,3,1764875224.6920469
1141,244,224.84289272586042,672.938301455529,3,1764875225.3168225
1142,328,27.61302987298441,556.5412272095851,3,1764875226.1565673
1143,73,202.06155713636102,80.52954435359099,3,1764875226.328312
1144,248,238.84412552269467,673.3779114724994,3,1764875226.9398127
1145,285,246.2206867263095,672.7396316193441,3,1764875227.709098
1146,74,201.72787661972043,97.63878854336713,3,1764875227.9079068
1147,298,191.5781330592571,674.0687826182938,3,1764875228.6441853
1148,85,202.74736410345224,165.70718859514042,3,1764875228.8476405
1149,295,214.80445768683765,672.7230363157443,3,1764875229.6828659
1150,75,201.45005268579501,130.37385697420584,3,1764875229.911365
1151,67,201.8298958807862,80.59396639806216,3,1764875230.101249
1152,228,265.13791759235613,673.1111199493382,3,1764875230.7260294
1153,251,228.13408589058187,672.3430455351541,3,1764875231.4547296
1154,152,291.999004518438,320.61418313019334,3,1764875231.8626957
1155,262,228.20161194869937,673.4659250042724,3,1764875232.5700433
1156,67,200.41920584151148,112.76027498618355,3,1764875232.7343142
1157,62,201.43902432881453,73.55513630469514,3,1764875232.9057713
1158,85,202.50155797523067,123.17701333048078,3,1764875233.1317189
1159,130,319.47478878323545,307.88274721560686,3,1764875233.4572542
1160,258,294.84652775198197,673.3364068223661,3,1764875234.0959184
1161,168,342.7119634061825,452.301942409894,3,1764875234.5078998
1162,255,252.4390305852814,673.3671687131554,3,1764875235.1160724
1163,279,220.3934263281683,672.6062801159778,3,1764875235.894792
1164,94,201.08756234851384,106.60733331727288,3,1764875236.147399
1165,234,284.44443965531326,674.1958252502142,3,1764875236.6997557
1166,250,287.11122805814006,672.5715776427511,3,1764875237.3934267
1167,144,307.7203345641946,300.1122382880709,3,1764875237.7819123
1168,144,284.3827112557072,300.40763651736466,3,1764875238.122342
1169,268,222.7498316076826,672.5329568718684,3,1764875238.7991204
1170,250,248.829778816762,673.8002723745878,3,1764875239.388267
1171,251,232.03617536192388,673.1330281312231,3,1764875239.9914956
1172,110,358.86318372498806,315.7232405572818,3,1764875240.244576
1173,153,370.1686327657426,467.0651037976255,3,1764875240.597227
1174,204,216.5416637488216,453.3476347250747,3,1764875241.0644116
1175,76,202.28517220449095,94.99427754865718,3,1764875241.243117
1176,229,309.135775587444,672.785365543277,3,1764875241.8225482
1177,82,202.80766900944087,92.79241845193644,3,1764875242.037511
1178,265,287.3340969796164,673.9608830506202,3,1764875242.6841588
1179,58,334.5652970658003,175.23983400800836,3,1764875242.825098
